source,key,site,price,name,event,link
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$12,160.00",aair 三合一專業 空氣淨化機 (珍珠白),['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E5%258D%2593%25E6%25BB%2599%25E9%259B%2586%25E5%259C%2598%25E5%259C%258B%25E9%259A%259B%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H7608001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/aair-%25E4%25B8%2589%25E5%2590%2588%25E4%25B8%2580%25E5%25B0%2588%25E6%25A5%25AD-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E7%258F%258D%25E7%258F%25A0%25E7%2599%25BD/p/H7608001_S_aair-3-in-1-white&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECK8G&usg=AOvVaw12eYXwOhYzbVfUNrn0T_OZ
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$5,680.00",Sense+ 空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Clean-Air-Hong-Kong-Limited/s/H7672001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/Sense-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H7672001_S_SENSEK230PACMB&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECLoG&usg=AOvVaw2pq6vcBG_Jy5Zj6gMHGe8c
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$3,080.00",221空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Clean-Air-Hong-Kong-Limited/s/H7672001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/221%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H7672001_S_102937&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECMUG&usg=AOvVaw2fK1nbSKUCVkdsR-Ln9meQ
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$3,080.00",空氣淨化機 啡色,['+Shipping'],"https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/ANTIBAC-INTERNATIONAL-CO-,-LTD-/s/H6669001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E6%259E%25B1%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E5%2595%25A1%25E8%2589%25B2/p/H6669001_S_ABI076&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECNIG&usg=AOvVaw0EVFoowUikBUnmtwCZfdLp"
google,格瑞空氣淨化清淨機,citiesocial,"HK$15,827.25",Wood's WAP-901空氣清淨機,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/wap-901-hepa-carbon&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECN0G&usg=AOvVaw0Lr1GaWJYJMxPt-E4Te0s3
google,格瑞空氣淨化清淨機,Pricerite.com.hk,"HK$4,022.00",3M空氣淨化機FAPHK-T03WA-F3,['免運費'],https://www.google.com/url?url=https://www.pricerite.com.hk/hk/zh/3m%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259Ffaphk-t03wa-f3-963068.html&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECOkG&usg=AOvVaw0XbSCTH4Q3GIiw0VWusHPI
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$9,980.00",Classic 690i 空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%2584%259B%25E5%25A4%25A9%25E7%25AB%258B%25E7%25A7%2591%25E6%258A%2580%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H9860001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/Classic-690i-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H9860001_S_104747&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECPQG&usg=AOvVaw3_v-H07CGoOgzy2Adx4AkP
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$4,980.00",德國製造 AP30PRO 專業級 空氣清新機 淨化機 (灰色),['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E5%25BE%25B7%25E6%2584%258F%25E5%25B1%258B/s/H5618008/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BE%25B7%25E5%259C%258B%25E8%25A3%25BD%25E9%2580%25A0-AP30PRO-%25E5%25B0%2588%25E6%25A5%25AD%25E7%25B4%259A-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E7%2581%25B0%25E8%2589%25B2/p/H5618008_S_ID-AP30PRO-grey&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECP8G&usg=AOvVaw32trRVUksRJmXzkyul0W0E
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$897.00,HENiR - HENiR韓國車用空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%25BA%25A2%25E6%2598%259F%25E5%25B3%25AF%25E9%25A6%2599%25E6%25B8%25AF%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H8812001/%25E5%25A4%25A7%25E8%2585%25A6%25E5%25A0%25B4/%25E5%25A4%25A7%25E8%2585%25A6%25E5%25A0%25B4/%25E6%25B1%25BD%25E8%25BB%258A%25E7%2594%25A8%25E5%2593%2581/%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0-%25E9%25A6%2599%25E8%2596%25B0/%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/HENiR%25E9%259F%2593%25E5%259C%258B%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H8812001_S_HENiR-JW3200&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECIoH&usg=AOvVaw0i997aeMa3nxDAf9EPgRQo
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$3,080.00",空氣淨化機 米色,['+Shipping'],"https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/ANTIBAC-INTERNATIONAL-CO-,-LTD-/s/H6669001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E6%259E%25B1%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E7%25B1%25B3%25E8%2589%25B2/p/H6669001_S_ABI075&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJcH&usg=AOvVaw0jNFnU26jttV_LfvZBAxUV"
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$3,960.00",IONBOXX NB-01 超小型雙極離子淨化器,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Rainbow-Lifestyle/s/H8347003/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E6%259E%25B1%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/IONBOXX-NB01-%25E8%25B6%2585%25E5%25B0%258F%25E5%259E%258B%25E9%259B%2599%25E6%25A5%25B5%25E9%259B%25A2%25E5%25AD%2590%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/H8347003_S_L-IONB-001&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECKIH&usg=AOvVaw3E3P4DwfHzR_UzGGSVI94K
google,格瑞空氣淨化清淨機,citiesocial,"HK$2,644.05",WeAir 360度淨化涼風空氣清淨機 D-67,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/weair-360%25E5%25BA%25A6%25E6%25B7%25A8%25E5%258C%2596%25E6%25B6%25BC%25E9%25A2%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-d-67&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECK0H&usg=AOvVaw3DxXAkHTLFjTDofmWi6Y7L
google,格瑞空氣淨化清淨機,友和 Yoho,HK$688.00,Gemini GAP23G HEPA高效濾網空氣淨化機 香港行貨,['免運費，7 天內可免費退貨'],https://www.google.com/url?url=https://www.yohohongkong.com/zh_tw/product/55316-Gemini-GAP23G-HEPA%25E9%25AB%2598%25E6%2595%2588%25E6%25BF%25BE%25E7%25B6%25B2%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E9%25A6%2599%25E6%25B8%25AF%25E8%25A1%258C%25E8%25B2%25A8&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECLkH&usg=AOvVaw0psomnkVB2efInP-sB_uQt
google,格瑞空氣淨化清淨機,citiesocial,"HK$6,503.00",瑞際 雙循環新風空氣清淨機NC200-太空灰,['+Shipping'],https://www.google.com/url?url=https://www.citiesocial.com/products/%25E9%259B%2599%25E5%25BE%25AA%25E7%2592%25B0%25E6%2596%25B0%25E9%25A2%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259Fnc200%3Fl%3Dhk&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECMQH&usg=AOvVaw2WeBeP2TpQLOmT80aMisBZ
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$149.00,ion - 負離子便攜隨身空氣清淨機 (黑色)-送 Lepu Medical 新冠抗源快速測試一盒,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/ION/s/H5039002/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E4%25BE%25BF%25E6%2594%259C%25E5%25BC%258F%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E4%25BE%25BF%25E6%2594%259C%25E9%259A%25A8%25E8%25BA%25AB%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-%25E9%25BB%2591%25E8%2589%25B2%25E9%2580%2581-Lepu-Medical-%25E6%2596%25B0%25E5%2586%25A0%25E6%258A%2597%25E6%25BA%2590%25E5%25BF%25AB%25E9%2580%259F%25E6%25B8%25AC%25E8%25A9%25A6%25E4%25B8%2580%25E7%259B%2592/p/H5039002_S_IONAPHF2021BK&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECM8H&usg=AOvVaw2JwAicuIejcPIq6qNAyp_y
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$2,110.00",2合1空氣循環清淨機 AC53020G,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E9%25A6%2599%25E6%25B8%25AF%25E5%25AE%25B6%25E5%25B1%2585%25E8%25B3%25BC%25E7%2589%25A9%25E5%258D%2594%25E6%259C%2583%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H8732001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/2%25E5%2590%25881%25E7%25A9%25BA%25E6%25B0%25A3%25E5%25BE%25AA%25E7%2592%25B0%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-AC53020G/p/H8732001_S_AC53020G&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECNoH&usg=AOvVaw171IRelOb_K5il_i7nl1xE
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$5,780.00",DustMagnet 5440i 空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%2584%259B%25E5%25A4%25A9%25E7%25AB%258B%25E7%25A7%2591%25E6%258A%2580%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H9860001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/DustMagnet-5440i-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H9860001_S_105942&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECOUH&usg=AOvVaw1f8LR9WpdPHVvnzxOySSrl
google,格瑞空氣淨化清淨機,citiesocial,"HK$11,327.86",電漿除菌空氣清淨機(雷神機)商用旗艦款 + 贈Brita 家用濾水壺 價值1380元,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/%25E9%259B%25BB%25E6%25BC%25BF%25E9%2599%25A4%25E8%258F%258C%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F%25E9%259B%25B7%25E7%25A5%259E%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F%25E5%2595%2586%25E7%2594%25A8%25E6%2597%2597%25E8%2589%25A6%25E6%25AC%25BEbc800&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECPAH&usg=AOvVaw3Eg-A4xp4dZTRhznBOoAFp
google,格瑞空氣淨化清淨機,Modus Hong Kong,"HK$5,680.00",Wynd Sierra 空氣淨化機,['免運費'],https://www.google.com/url?url=https://modus.com.hk/zh-hant/product/wynd-sierra/&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECPwH&usg=AOvVaw1-RfA7dfYdw57xgwbqXtwz
google,格瑞空氣淨化清淨機,citiesocial,"HK$3,387.77",WeAir Plus IoT遠端智能涼暖風空氣清淨機 D-68,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/weair-plus-iot%25E9%2581%25A0%25E7%25AB%25AF%25E6%2599%25BA%25E8%2583%25BD%25E6%25B6%25BC%25E6%259A%2596%25E9%25A2%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-d-68&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECIcI&usg=AOvVaw3c64loYy6d9p_iWsuMiHmK
google,格瑞空氣淨化清淨機,citiesocial,"HK$13,291.71",專業級豪華型DFS空氣淨化機 20600 即贈VORNADO迷你翻轉循環機 DUO-TW,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/%25E5%25B0%2588%25E6%25A5%25AD%25E7%25B4%259A%25E8%25B1%25AA%25E8%258F%25AF%25E5%259E%258Bdfs%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-20600-%25E5%258D%25B3%25E8%25B4%2588vornado%25E8%25BF%25B7%25E4%25BD%25A0%25E7%25BF%25BB%25E8%25BD%2589%25E5%25BE%25AA%25E7%2592%25B0%25E6%25A9%259F-duo-tw&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJMI&usg=AOvVaw3m9_tRARw5mx7b-D7GkI3f
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$6,580.00",派洛奇-雙面智能空氣淨化器 詳情請參閱注意事項。,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Woofaa-Company-Limited/s/S1033001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E9%259B%2599%25E9%259D%25A2%25E6%2599%25BA%25E8%2583%25BD%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/S1033001_S_KJ800&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJ8I&usg=AOvVaw1tyxZdLfBSpKeSo2APd8Kd
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$918.00,高顏值隨身便攜式負離子空氣淨化器(除甲醛PM2.5)C-02,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%2597%25A5%25E6%259C%25ACASK%25E6%2595%25B8%25E7%25A2%25BC%25E5%25B0%2588%25E9%2596%2580%25E5%25BA%2597/s/H5683001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E4%25BE%25BF%25E6%2594%259C%25E5%25BC%258F%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E9%25AB%2598%25E9%25A1%258F%25E5%2580%25BC%25E9%259A%25A8%25E8%25BA%25AB%25E4%25BE%25BF%25E6%2594%259C%25E5%25BC%258F%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8%25E9%2599%25A4%25E7%2594%25B2%25E9%2586%259BPM25C02/p/H5683001_S_P3028&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECKoI&usg=AOvVaw35yYq3KVAWa9TOKn3A9TBQ
google,格瑞空氣淨化清淨機,Pro Link,HK$588.00,"日本DreamEgg 小型空氣清淨機 CF8010 過濾網,HEPA濾網,活性碳濾網,UV-C除菌燈,夜間照明燈",['+Shipping'],https://www.google.com/url?url=https://www.pldhk.com/products/5dd3c04a9aaf2a524cd321be%3Fvariation%3D5fc4b4883293ac001d3ced8f&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECLUI&usg=AOvVaw1v2uf72qTu_M2shOAQIn66
google,格瑞空氣淨化清淨機,友和 Yoho,HK$399.00,Gemini GAP5B 個人負離子HEPA過濾空氣淨化機 香港行貨,['運費：HK$33.00 · 7 天內可免費退貨'],https://www.google.com/url?url=https://www.yohohongkong.com/zh_tw/product/42037-Gemini-GAP5B-%25E5%2580%258B%25E4%25BA%25BA%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590HEPA%25E9%2581%258E%25E6%25BF%25BE%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-%25E9%25A6%2599%25E6%25B8%25AF%25E8%25A1%258C%25E8%25B2%25A8&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QguUECMII&usg=AOvVaw2O9b0tg7M3lq4z-0V1aQqm
