陳稼莊自然農業有限公司,陳韻竹,里仁廠商,台灣(高雄市),http://www.cy-clean.com/gc_company/%e9%99%b3%e7%a8%bc%e8%8e%8a%e8%87%aa%e7%84%b6%e8%be%b2%e6%a5%ad%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
立菽企業有限公司,李素梅,里仁廠商,台灣(新竹縣),http://www.cy-clean.com/gc_company/24499/
新山食品股份有限公司,余鐵為,里仁廠商,台灣(新北市),http://www.cy-clean.com/gc_company/%e6%96%b0%e5%b1%b1%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
屏榮實業股份有限公司,林嘉琪,TIC-0041,台灣(屏東縣),http://www.cy-clean.com/gc_company/%e5%b1%8f%e6%a6%ae%e5%af%a6%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
東紘事業有限公司,李宜臻,里仁廠商,台灣(高雄市),http://www.cy-clean.com/gc_company/24450/
上豐環球企業有限公司,廖永池,TIC-0037,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e4%b8%8a%e8%b1%90%e7%92%b0%e7%90%83%e4%bc%81%e6%a5%ad%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
欣波食品有限公司,翁欣欣,TIC-0036,台灣(台北市),http://www.cy-clean.com/gc_company/24415/
慈耕自然生態農場,楊文正,里仁廠商,台灣(南投縣),http://www.cy-clean.com/gc_company/%e6%85%88%e8%80%95%e8%87%aa%e7%84%b6%e7%94%9f%e6%85%8b%e8%be%b2%e5%a0%b4/
台灣可果美股份有限公司,長田哲,TIC-0034,台灣(台南市),http://www.cy-clean.com/gc_company/%e5%8f%b0%e7%81%a3%e5%8f%af%e6%9e%9c%e7%be%8e%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
禎祥食品工業股份有限公司,張晁祥,TIC-0033,台灣(嘉義縣),http://www.cy-clean.com/gc_company/24362/
麗多國際生技股份有限公司,林建一,TIC-0031,台灣(新北市),http://www.cy-clean.com/gc_company/%e9%ba%97%e5%a4%9a%e5%9c%8b%e9%9a%9b%e7%94%9f%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
弘陽食品股份有限公司,謝奇峯,里仁廠商,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e5%bc%98%e9%99%bd%e9%a3%9f%e5%93%81%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
富味鄉食品股份有限公司,陳昶宏,TIC-0030,台灣(台北市),http://www.cy-clean.com/gc_company/%e5%af%8c%e5%91%b3%e9%84%89%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
鴻福食品工廠股份有限公司,鄭福來,里仁廠商,台灣(新北市),http://www.cy-clean.com/gc_company/%e9%b4%bb%e7%a6%8f%e9%a3%9f%e5%93%81%e5%b7%a5%e5%bb%a0%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
綠藤生物科技股份有限公司,鄭涵睿,TIC-C0001,台灣(台北市),http://www.cy-clean.com/gc_company/%e7%b6%a0%e8%97%a4%e7%94%9f%e7%89%a9%e7%a7%91%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
南僑油脂事業股份有限公司,陳正文,TIC-0028,台灣(台北市),http://www.cy-clean.com/gc_company/%e5%8d%97%e5%83%91%e6%b2%b9%e8%84%82%e4%ba%8b%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
桂冠實業股份有限公司,王正明,TIC-0029,台灣(台北市),http://www.cy-clean.com/gc_company/%e6%a1%82%e5%86%a0%e5%af%a6%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
蜜蜂工坊生物科技股份有限公司,黃立綱,TIC-0027,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e8%9c%9c%e8%9c%82%e5%b7%a5%e5%9d%8a%e7%94%9f%e7%89%a9%e7%a7%91%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
泓翔商號,陳金釵,里仁廠商,台灣(台東縣),http://www.cy-clean.com/gc_company/%e6%b3%93%e7%bf%94%e5%95%86%e8%99%9f/
誠思個人工作室,姚紹惠,TIC-0095,台灣(台南市),http://www.cy-clean.com/gc_company/%e8%aa%a0%e6%80%9d%e5%80%8b%e4%ba%ba%e5%b7%a5%e4%bd%9c%e5%ae%a4/
情人蜂蜜股份有限公司,黃金木,TIC-0025,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e6%83%85%e4%ba%ba%e8%9c%82%e8%9c%9c%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
本家生機食材有限公司,周格論,TIC-0024,台灣(新北市),http://www.cy-clean.com/gc_company/%e6%9c%ac%e5%ae%b6%e7%94%9f%e6%a9%9f%e9%a3%9f%e6%9d%90%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
臺旺食品工業股份有限公司,陳麒升,TIC-0023,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e8%87%ba%e6%97%ba%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
台灣司麥爾食品股份有限公司,蔡興昌,TIC-0022,台灣(新北市),http://www.cy-clean.com/gc_company/%e5%8f%b0%e7%81%a3%e5%8f%b8%e9%ba%a5%e7%88%be%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
鈺統食品股份有限公司,吳翠玉,TIC-0021,台灣(台北市),http://www.cy-clean.com/gc_company/%e9%88%ba%e7%b5%b1%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8-2/
宏亞食品股份有限公司,張云綺,TIC-0050,台灣(新北市),http://www.cy-clean.com/gc_company/%e5%ae%8f%e4%ba%9e%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
味榮食品工業股份有限公司,許宗琳,里仁廠商,台灣(台中市),http://www.cy-clean.com/gc_company/%e5%91%b3%e6%a6%ae%e9%a3%9f%e5%93%81%e5%b7%a5%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
聯華食品工業股份有限公司,李開源,TIC-0016,台灣(台北市),http://www.cy-clean.com/gc_company/%e8%81%af%e8%8f%af%e9%a3%9f%e5%93%81%e5%b7%a5%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
豆之家食品科技股份有限公司,洪熒曜,TIC-0015,台灣(桃園市),http://www.cy-clean.com/gc_company/%e8%b1%86%e4%b9%8b%e5%ae%b6%e9%a3%9f%e5%93%81%e7%a7%91%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
台灣第一生化科技股份有限公司,陳冠翰,TIC-0013,台灣(嘉義縣),http://www.cy-clean.com/gc_company/%e5%8f%b0%e7%81%a3%e7%ac%ac%e4%b8%80%e7%94%9f%e5%8c%96%e7%a7%91%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
佳乳食品股份有限公司,曹德風,TIC-0012,台灣(台北市),http://www.cy-clean.com/gc_company/%e4%bd%b3%e4%b9%b3%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
池上多力米股份有限公司,梁正賢,TIC-0009,台灣(台東縣),http://www.cy-clean.com/gc_company/%e6%b1%a0%e4%b8%8a%e5%a4%9a%e5%8a%9b%e7%b1%b3%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
華強實業股份有限公司,陳怡文,TIC-0010,台灣(台北市),http://www.cy-clean.com/gc_company/%e8%8f%af%e5%bc%b7%e5%af%a6%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8-2/
名牌食品股份有限公司,陳進原,TIC-0007,台灣(宜蘭縣),http://www.cy-clean.com/gc_company/%e5%90%8d%e7%89%8c%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8-2/
琦美製冰股份有限公司,陳志成,TIC-0006,台灣(新北市),http://www.cy-clean.com/gc_company/%e7%90%a6%e7%be%8e%e8%a3%bd%e5%86%b0%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8-2/
自然風生物科技有限公司,劉錦惠,里仁廠商,台灣(新北市),http://www.cy-clean.com/gc_company/%e8%87%aa%e7%84%b6%e9%a2%a8%e7%94%9f%e7%89%a9%e7%a7%91%e6%8a%80%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
大玉成食品工業股份有限公司,邱陳貴珍,里仁廠商,台灣(台北市),http://www.cy-clean.com/gc_company/24113/
口福不淺有限公司,呂迎嘉,里仁廠商,台灣(嘉義市),http://www.cy-clean.com/gc_company/%e5%8f%a3%e7%a6%8f%e4%b8%8d%e6%b7%ba%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
稻屋生機廚坊有限公司,邱白蘭,里仁廠商,台灣(台中市),http://www.cy-clean.com/gc_company/%e7%a8%bb%e5%b1%8b%e7%94%9f%e6%a9%9f%e5%bb%9a%e5%9d%8a/
麟燁有限公司,温讚祥,里仁廠商,台灣(台南市),http://www.cy-clean.com/gc_company/%e9%ba%9f%e7%87%81%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
統百食品股份有限公司,何宗桔,里仁廠商,台灣(嘉義市),http://www.cy-clean.com/gc_company/24080/
百格利股份有限公司,簡添旭,里仁廠商,台灣(南投市),http://www.cy-clean.com/gc_company/%e7%99%be%e6%a0%bc%e5%88%a9%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
上豐農產加工廠有限公司,廖永池,里仁廠商,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e4%b8%8a%e8%b1%90%e8%be%b2%e7%94%a2%e5%8a%a0%e5%b7%a5%e5%bb%a0%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
僑聯食品加工廠股份有限公司,陳圖銳,里仁廠商,台灣(台中市),http://www.cy-clean.com/gc_company/%e5%83%91%e8%81%af%e9%a3%9f%e5%93%81%e5%8a%a0%e5%b7%a5%e5%bb%a0%e8%82%a1%e5%85%ac%e5%8f%b8/
豐喜食品股份有限公司,廖憲平,TIC-0005,台灣(雲林縣),http://www.cy-clean.com/gc_company/24033/
喜願行,施明煌,里仁廠商,台灣(彰化縣),http://www.cy-clean.com/gc_company/%e5%96%9c%e9%a1%98%e8%a1%8c/
餐御宴食品有限公司,周淑楨,TIC-0004,台灣(台中市),http://www.cy-clean.com/gc_company/%e9%a4%90%e5%be%a1%e5%ae%b4%e9%a3%9f%e5%93%81%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8-2/
台灣橄欖生技股份有限公司,余宗禧,里仁廠商,台灣(新竹縣),http://www.cy-clean.com/gc_company/%e5%8f%b0%e7%81%a3%e6%a9%84%e6%ac%96%e7%94%9f%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
十全特好食品股份有限公司,蔡世全,里仁廠商,台灣(新竹市),http://www.cy-clean.com/gc_company/%e5%8d%81%e5%85%a8%e7%89%b9%e5%a5%bd%e9%a3%9f%e5%93%81%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
彩宸生活事業股份有限公司,王世煌,TIC-0003,台灣(台南市),http://www.cy-clean.com/gc_company/24011/
陳源和醬油廠,陳弘昌,里仁廠商,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e9%99%b3%e6%ba%90%e5%92%8c%e9%86%ac%e6%b2%b9%e5%bb%a0/
菇王食品企業有限公司,賴宜新,里仁廠商,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e8%8f%87%e7%8e%8b%e9%a3%9f%e5%93%81%e4%bc%81%e6%a5%ad%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
香雪食品企業股份有限公司,郭志成,里仁廠商,台灣(台南市),http://www.cy-clean.com/gc_company/%e9%a6%99%e9%9b%aa%e9%a3%9f%e5%93%81%e4%bc%81%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
五惠食品廠股份有限公司,湯富深,里仁廠商,台灣(桃園市),http://www.cy-clean.com/gc_company/%e4%ba%94%e6%83%a0%e9%a3%9f%e5%93%81%e5%bb%a0%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
統盛國際股份有限公司,林榮灶,里仁廠商,台灣(宜蘭縣),http://www.cy-clean.com/gc_company/%e7%b5%b1%e7%9b%9b%e5%9c%8b%e9%9a%9b%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
德康生物科技股份有限公司,李國龍,TIC-0078,台灣(雲林縣),http://www.cy-clean.com/gc_company/%e5%be%b7%e5%ba%b7%e7%94%9f%e7%89%a9%e7%a7%91%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
恩德發有限公司,蔡秀真,里仁廠商,台灣(嘉義縣),http://www.cy-clean.com/gc_company/%e6%81%a9%e5%be%b7%e7%99%bc%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
金椿茶油工坊有限公司,陳有倫,里仁廠商,台灣(苗栗縣),http://www.cy-clean.com/gc_company/%e9%87%91%e6%a4%bf%e8%8c%b6%e6%b2%b9%e5%b7%a5%e5%9d%8a%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
陳金造,陳金造,里仁廠商,台灣(嘉義縣),http://www.cy-clean.com/gc_company/%e8%a9%a0%e5%af%8c%e7%81%a3%e6%84%9b%e7%8e%89%e5%ad%90/
東南國際實業有限公司,江惠貞,里仁廠商,台灣(桃園市),http://www.cy-clean.com/gc_company/%e6%9d%b1%e5%8d%97%e5%9c%8b%e9%9a%9b%e5%af%a6%e6%a5%ad%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
宏基蜜蜂生態農場,賴朝賢,里仁廠商,台灣(南投縣),http://www.cy-clean.com/gc_company/%e5%ae%8f%e5%9f%ba%e8%9c%9c%e8%9c%82%e7%94%9f%e6%85%8b%e8%be%b2%e5%a0%b4/
生展生物科技股份有限公司,陳威仁,里仁廠商,台灣(台南市),http://www.cy-clean.com/gc_company/23954/
美可食品工業股份有限公司,鄭調主,里仁廠商,台灣(桃園市),http://www.cy-clean.com/gc_company/23858/
甜河谷醫藥生技股份有限公司,陳兆祥,里仁廠商,台灣(台中市),http://www.cy-clean.com/gc_company/%e7%94%9c%e6%b2%b3%e8%b0%b7%e9%86%ab%e8%97%a5%e7%94%9f%e6%8a%80%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
簡單生活開發有限公司,翁家仁,TIC-0002,台灣(桃園市),http://www.cy-clean.com/gc_company/23841/
馬玉山食品工業股份有限公司,蔡國榮,TIC-0001,台灣(高雄市),http://www.cy-clean.com/gc_company/%e9%a6%ac%e7%8e%89%e5%b1%b1%e9%a3%9f%e5%93%81%e5%b7%a5%e6%a5%ad%e8%82%a1%e4%bb%bd%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8/
